source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,"Con la ayuda de ENCE la asociación de bailarines pudo acudir a certámenes en España, México y New York - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7603,2024-08-29,897,"Laalcaldesa, María Ramallo,recibió ayer en el edificio consistorial al grupo de jóvenes bailarines de la Asociación marinense de la especialidad que han venido recogiendo trofeos y premios en distintos certámenes del mundo en los que participaron a lo largo de este año con la ayuda del Plan ENCE",2024-08,2024
Carriola de Marín,"Balance, en Asemblea aberta, dos resultados obtidos polo BNG nas Eleccións Galegas - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6537,2024-02-24,884,O BNG CELEBRA UN AVANCE SEN PRECEDENTES NAS ELECCIÓNS GALEGAS,2024-02,2024
Carriola de Marín,"Diecisiete millones de euros, por 10 años,  costaría  la gestión de las basuras si el Pleno aprueba la proposición del gobierno local - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7813,2024-10-08,878,El Pleno de la Corporación que se celebrará tratará el tema siempre difícil de la adjudicación del servicio de recogida de la basura o al menos conocerá la propuesta del grupo municipal del PP en el gobierno local que presentará la tramitación de la estructura de costes para que el Pleno dictamine,2024-10,2024
Carriola de Marín,El BNG no aprecia resultados visibles en las obras de saneamiento del Río Lameira y alarma por contaminación - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7492,2024-08-06,878,"El BNG de Marín y en su nombre, la concejala Celia Garcíadenuncia que no se aprecian resultados  que mejoren la sitaución del Río Lameira a pesar de las obras, Garcíaafirma que“esta falta de limpeza e o vertido de augas residuais no río Lameira non só representan un problema ambiental, senón que tamén afectan á calidade de vida de quen reside nas proximidades”.",2024-08,2024
Carriola de Marín,O BNG rexeita unha nova suba do canon de Sogama para o 2025 - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7630,2024-09-03,861,(*)Lucía Santos Omilé aPortavoz do Grupo Municipal do BNG.,2024-09,2024
Carriola de Marín,La Diputación renueva la carretera de Marín a Penizas y las obras recibieron la visita de la diputada Isabel Couselo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7837,2024-10-12,852,La Diputada Provincial Isabel Couselo visitó ayer en compañía de la alcaldesa de Marín María Ramallo y el concejal de rural Pablo Novas las obras de mejora de la carretera Marín-Penizas que en un tramo de 300 metros se mejora en cuanto a pavimento y plataforma,2024-10,2024
Carriola de Marín,Emotivo acto institucional en el salón de Plenos del Concello con motivo del día 25N contra la Violencia de Género - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8093,2024-11-26,848,"Empezó el acto con unminuto de silencioluego de que la alcaldesa María Ramallo encargada de abrirlo, hiciera mención al asesinato de la joven de 15 años de Orihuela  a manos de su ex novio de 17 en tan significativa jornada precisamente contra la violencia de género. Todos los asistentes, puestos en pie, guardaron el respetuoso minuto de silencio propuesto por la regidora municipal.",2024-11,2024
Carriola de Marín,O BNG pide que o concello traslade á Deputación a necesidade da mellora da estrada de acceso a Loira - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7700,2024-09-17,810,"Na última Comisión Informativa de Rural celebrada o pasado 5 de setembro, a voceira do BNG, Lucía Santos, trasladou queixas veciñais polo estado da estrada EP-1204, no tramo que corresponde ao acceso ao núcleo de Loira.",2024-09,2024
Carriola de Marín,Exitazo de los “benjamines” del Marín Futsal que se clasificaron terceros en el torneo “jrworoldcuppptm” en Navalcarnero - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6327,2024-01-17,809,"Sobresaliente actuación del equipo benjamin del Marín Futsal dirigido por Carlos Simoes y Miguel Crespo, con la ayuda del delegado Alexander Sequeiros en el prestigioso torneo internacional de baseJRWORLDCUPTMde Navalcarnero celebrado en la etapa navideña. Fue una tercera posición que es meritoria teniendo en cuenta que llegaron a jugar con equipos alevines y había representantes de Madrid y de Brasil.",2024-01,2024
Carriola de Marín,O BNG reclama medidas para solucionar a falla de aparcamento en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7392,2024-07-18,789,Lucía Santos e Tino Iglesias insisten en medidas concretas como as xestións oportunas para pedir ao INVIED a mellora dos terreos situados na barriada Virxe do Carme e a creación dunha Mesa de Mobilidade para garantir solucións inclusivas e efectivas ao problema do aparcamento,2024-07,2024
Carriola de Marín,O PP en contra de construir un aparcamento en altura en Cantodarea - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7283,2024-06-29,788,"Construir un aparcamento en altura onde está o esqueleto do que ía ser o mercado de Cantodarea para uns 90 vehículos, é fundamental para favorecer a rehabilitación de vivendas en Outeiro, Cantodarea e Pedreiras e serve para desconxestionar outros aparcamentos como praza do Regueiro ou Sagrada Familia. ¿Que alternativa propón María Ramallo para eses barrios?”.",2024-06,2024
Carriola de Marín,O BNG promove unha campaña para recuperar o edificio Baladrón para destinalo a servizos públicos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6296,2024-01-10,784,"Do 11 ao 14 de xaneiro, o BNG de Marín convida á comunidade a participar na recollida de sinaturas e compartir as súas visións para o futuro deste edificio histórico e para convertelo nun espazo de encontro e benestar para a veciñanza.",2024-01,2024
Carriola de Marín,O BNG reclama a restauración da canle de pedra no muíño do Sequelo sustituída por formigón - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7795,2024-10-05,776,"Asubstitución dunha canle histórica por formigón no río Lameira atenta contra o valor patrimonial do muíño do Sequelo, un ben catalogado no PXOM.",2024-10,2024
Carriola de Marín,Carta abierta de Manuel Pazos en respuesta a las afirmaciones de Ramallo a las críticas sobre su gestión económica - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8084,2024-11-24,774,MARÍA RAMALLO Y LA SITUACIÓN ECONÓMICA DE MARÍN: ¿DESCONOCIMIENTO O MALA FE ?,2024-11,2024
Carriola de Marín,"A concelleira do BNG, Celia García insta ao goberno local a solucionar todos os problemas que presenta a Piscina Municipal - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7054,2024-05-24,774,"Celia García considera inconcibible que, dous meses despois da reapertura e tras unha obra de máis de 600.000 euros, as instalacións da piscina municipal sigan nun estado“tan lamentable”.",2024-05,2024
Carriola de Marín,El BNG busca firmas para la apoyar la creación de un espacio de esparcimiento canino - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7264,2024-06-26,767,"Mañana jueves el BNG colocará en la calle Almuiña una mesa para solicitar el apoyo de los ciudadanos para la creación de un espacio de esparcimiento canino, una propuesta del grupo nacionalista que de la que se hizo eco Carriola semanas atrás.",2024-06,2024
Carriola de Marín,Pérez Torres mostra a súa realidade nunha visita programada pola Confederación Empresarial de Pontevedra - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7890,2024-10-22,747,"A alcaldesa, María Ramallo, visita as instalacións de Pérez Torres na terminal de contedores do Porto de Marínna querepresentou ao Consistorio na visita organizada polo Consello Asesor da Confederación Empresarial de Pontevedra. Os números de Pérez Torres, nacida en Marín e con presenza en distintas partes do mundo, dan boa conta da fortaleza industrial da rada marinense",2024-10,2024
Carriola de Marín,El BNG reclama más atención para el parque de Miñán al considerar que se encuentra en estado de abandono - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7344,2024-07-09,731,"Lucía Santos Omil, portavoz del BNG en Marín ha expresado la preocupación de su grupo municipal por la situación actuial del parque infantil de la parroquia de Santo Tomé de Piñeiro ubicado en Miñán, denunciando su estado de abandono, su deterioro y el peligro que supone un área de juegos tan deficiente para los niños que frecuentan el parque..",2024-07,2024
Carriola de Marín,O BNG presenta as enmendas aos Orzamentos da Xunta de Galiza coas necesidades que ten Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8090,2024-11-25,726,"As emendas presentadas polo BNG inclúen a mellora do transporte público, a creación de novos viais, o abastecemento de auga e saneamento ennúcleos pendentes, a protección do medio ambiente, a posta en valor do patrimonio cultural e a creación dun punto limpo para a vila.",2024-11,2024
Carriola de Marín,La Biblioteca Vidal Pazos acoge hoy un mitin del Partido Popular donde hablarán Francisco Millán y María Ramallo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7128,2024-06-03,684,"Enpieza la última semana de la campaña y es de suponer que, durante los poróximos días haya algún acto que intente captar el voto del ciudadano y es elPartido Popularel que convoca para hoy un mitin que se iniciará a las siete y media de la tarde en cuyo transcurso hablarànFrancisco Millán Mony la alcaldesaMaría Ramallo Vázquez",2024-06,2024
Carriola de Marín,O PSOE considera que o 2024 foi un mal ano para Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8285,2024-12-29,668,"O ano 2024 remata pero os grandes problemas de Marín lonxe de solucionarse, víronse agravados. Os problemas de aparcamento foron claramente a peor e sen dúbida está danando ao noso tecido comercial no que pechan cinco comercios para cada un novo que se abre. A construcción de vivenda segue absolutamente paralizada ao igual que o noso desenvolvemento urbanístico e a xente ten que irse a outras localidades.  O retraso en tódalas obras e a deficiencia na súa execución é xa unha seña de identidade do gobreno local (piscina, auditorio, saneamento…). Tampouco avanzaron nada na procura de solo empresarial, nin de solo para a tan necesaria residencia de maiores…Moi mal ano para Marín“",2024-12,2024
Carriola de Marín,"Manuel Pazos insiste en supuestas irregularidades municipales, ahora en el pago de facturas por importe de 720.000 euros - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6348,2024-01-21,663,"Manuel Pazos, portavoz del PSOE de Marínasegura quela Intervención municipal vuelve a advertir de multitud de irregularidades administrativas en el abono de facturas en el mes de diciembre,de 462,que suman un importe de 720.000€.",2024-01,2024
Carriola de Marín,Blanca Millán autora del cartel-imagen del programa navideño que fue presentado ayer en la alameda - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8075,2024-11-23,662,"La alcaldesa María Ramallo junto con la concejala de fiestas Marián Sanmartín, presentó ayer el cartel que será la imagen del período navideño próximo a comenzar y que estará cargado de novedades. El cartel es una obra de Blanca Millán",2024-11,2024
